Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP001319,Male,Yes,2,Not Graduate,No,3376,1538,90,240,0,Urban,Y
LP001720,Male,Yes,3+,Not Graduate,No,3353,877,105,360,0,Semiurban,Y
LP002705,Male,Yes,0,Graduate,No,3923,0,116,240,0,Semiurban,Y
LP001520,Male,Yes,0,Graduate,No,4516,781,144,180,0,Semiurban,Y
LP002928,Male,Yes,0,Graduate,No,2923,3188,67,180,1,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,2536,4627,136,180,1,Rural,Y
LP002288,Male,Yes,2,Not Graduate,No,2715,0,38,120,0,Urban,N
LP001095,Male,No,0,Graduate,No,3052,0,74,360,0,Urban,N
LP001722,Male,Yes,0,Graduate,No,135,1548,132,360,0,Rural,N
LP002407,Female,Yes,0,Not Graduate,Yes,7661,0,134,180,0,Rural,Y
LP002418,Male,No,3+,Not Graduate,No,5673,2058,154,180,0,Semiurban,Y
LP001841,Male,No,0,Not Graduate,Yes,2849,2090,112,120,0,Rural,Y
LP001473,Male,No,0,Graduate,No,1962,1696,62,240,0,Urban,Y
LP001006,Male,Yes,0,Not Graduate,No,2339,2394,112,360,1,Urban,Y
LP001491,Male,Yes,2,Graduate,Yes,3480,3690,72,360,0,Urban,Y
LP002141,Male,Yes,3+,Graduate,No,3042,2224,88,120,0,Rural,Y
LP001800,Male,Yes,1,Not Graduate,No,2437,1788,148,240,0,Urban,N
LP002571,Male,No,0,Not Graduate,No,3960,0,103,360,1,Rural,Y
LP001248,Male,No,0,Graduate,No,3043,0,84,120,1,Semiurban,Y
LP001716,Male,Yes,0,Graduate,No,3352,2454,149,360,1,Urban,Y
LP002606,Female,No,0,Graduate,No,3111,0,97,120,0,Semiurban,Y
LP002494,Male,No,0,Graduate,No,5265,0,154,180,1,Rural,Y
LP001698,Male,No,0,Not Graduate,No,3881,2737,59,180,0,Rural,Y
LP001744,Male,No,0,Graduate,No,2507,2750,134,240,0,Semiurban,Y
LP001931,Female,No,0,Graduate,No,3653,0,124,360,1,Semiurban,Y
LP001814,Male,Yes,2,Graduate,No,10542,0,131,360,1,Urban,Y
LP001896,Male,Yes,2,Graduate,No,3399,0,85,360,1,Semiurban,Y
LP001636,Male,Yes,0,Graduate,No,4540,0,67,180,0,Semiurban,Y
LP001674,Male,Yes,1,Not Graduate,No,2322,2603,85,120,1,Semiurban,Y
LP001664,Male,No,0,Graduate,No,3804,0,104,180,0,Rural,Y
LP001038,Male,Yes,0,Not Graduate,No,4798,0,128,120,1,Rural,N
LP002180,Male,No,0,Graduate,Yes,6787,0,136,240,0,Rural,Y
LP002776,Female,No,0,Graduate,No,4307,0,105,360,1,Semiurban,N
LP001030,Male,Yes,2,Graduate,No,1447,1074,18,360,1,Urban,Y
LP001116,Male,No,0,Not Graduate,No,3375,1636,113,120,1,Semiurban,Y
LP001036,Female,No,0,Graduate,No,3468,0,75,240,0,Urban,N
LP002131,Male,Yes,2,Not Graduate,No,3322,2205,143,120,0,Urban,Y
LP002659,Male,Yes,3+,Graduate,No,3839,2987,131,120,0,Rural,Y
LP002281,Male,Yes,0,Graduate,No,2815,1368,88,120,1,Urban,Y
LP002161,Female,No,1,Graduate,No,4867,0,80,360,1,Semiurban,N
LP001430,Female,No,0,Graduate,No,3653,0,43,120,1,Semiurban,Y
LP001197,Male,Yes,0,Graduate,No,3443,2321,101,180,1,Rural,N
LP001964,Male,Yes,0,Not Graduate,No,1806,3144,101,180,1,Urban,N
LP002337,Female,No,0,Graduate,No,2815,0,60,240,1,Urban,Y
LP001179,Male,Yes,2,Graduate,No,4571,0,129,240,1,Urban,N
LP001702,Male,No,0,Graduate,No,3783,0,112,120,0,Semiurban,N
LP002493,Male,No,0,Graduate,No,4166,0,98,180,1,Semiurban,N
LP001892,Male,No,0,Graduate,No,2673,1910,122,120,0,Rural,Y
LP001491,Male,Yes,2,Graduate,Yes,3137,3621,91,120,1,Urban,Y
LP002361,Male,Yes,0,Graduate,No,2357,1787,94,120,0,Urban,Y
LP002006,Female,No,0,Graduate,No,2309,0,59,180,0,Rural,Y
LP002443,Male,Yes,2,Graduate,No,3530,1577,126,240,0,Rural,N
LP002448,Male,Yes,0,Graduate,No,3903,1712,136,240,0,Rural,N
LP001693,Female,No,0,Graduate,No,2887,0,81,360,0,Urban,Y
LP002443,Male,Yes,2,Graduate,No,3433,1648,148,360,1,Rural,N
LP002131,Male,Yes,2,Not Graduate,No,3063,1957,124,180,1,Urban,Y
LP001578,Male,Yes,0,Graduate,No,2610,3664,153,240,0,Rural,Y
LP002126,Male,Yes,3+,Not Graduate,No,3543,0,82,240,1,Semiurban,Y
LP002619,Male,Yes,0,Not Graduate,No,3394,1455,126,360,1,Semiurban,Y
LP001327,Female,Yes,0,Graduate,No,2625,2218,126,240,1,Semiurban,Y
LP001641,Male,Yes,1,Graduate,Yes,2306,0,62,360,0,Rural,N
LP002250,Male,Yes,0,Graduate,No,6526,0,128,180,1,Rural,Y
LP002741,Female,Yes,1,Graduate,No,5011,3030,123,120,1,Semiurban,Y
LP001658,Male,No,0,Graduate,No,4069,0,55,360,1,Semiurban,Y
LP002332,Male,Yes,0,Not Graduate,No,2016,2307,119,240,1,Rural,Y
LP001238,Male,Yes,3+,Not Graduate,Yes,5369,0,108,120,0,Urban,Y
LP002004,Male,No,0,Not Graduate,No,2563,2571,116,240,0,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,5564,0,122,120,0,Semiurban,Y
LP002692,Male,Yes,3+,Graduate,Yes,5674,1598,99,180,0,Rural,Y
LP002936,Male,Yes,0,Graduate,No,3646,3676,120,120,0,Rural,Y
LP001964,Male,Yes,0,Not Graduate,No,2069,2761,108,180,0,Urban,N
LP002692,Male,Yes,3+,Graduate,Yes,5836,1479,112,240,1,Rural,Y
LP002224,Male,No,0,Graduate,No,2648,0,75,120,1,Urban,N
LP002418,Male,No,3+,Not Graduate,No,4707,1993,148,360,1,Semiurban,Y
LP002659,Male,Yes,3+,Graduate,No,2958,3630,142,120,1,Rural,Y
LP001819,Male,Yes,1,Not Graduate,No,7113,0,135,360,1,Urban,Y
LP001131,Male,Yes,0,Graduate,No,3753,2740,127,360,1,Semiurban,Y
LP002606,Female,No,0,Graduate,No,3493,0,98,240,1,Semiurban,Y
LP002151,Male,Yes,1,Graduate,No,3907,0,85,360,1,Urban,N
LP002004,Male,No,0,Not Graduate,No,3042,2657,116,240,1,Semiurban,Y
LP001265,Female,No,0,Graduate,No,3614,0,99,360,1,Semiurban,Y
LP002126,Male,Yes,3+,Not Graduate,No,2866,0,79,120,0,Semiurban,Y
LP002648,Male,Yes,0,Graduate,No,2103,7249,75,180,0,Semiurban,N
LP002517,Male,Yes,1,Not Graduate,No,2425,1676,104,120,1,Rural,N
LP002337,Female,No,0,Graduate,No,2542,0,56,360,0,Urban,Y
LP002288,Male,Yes,2,Not Graduate,No,3874,0,49,360,1,Urban,N
LP002097,Male,No,1,Graduate,No,3914,2064,108,240,0,Urban,Y
LP001036,Female,No,0,Graduate,No,3362,0,71,360,0,Urban,N
LP002181,Male,No,0,Not Graduate,No,6371,0,125,120,1,Rural,N
LP001736,Male,Yes,0,Graduate,No,1983,0,57,240,0,Urban,N
LP002517,Male,Yes,1,Not Graduate,No,2682,1502,118,180,0,Rural,N
LP002181,Male,No,0,Not Graduate,No,5317,0,156,360,1,Rural,N
LP002643,Male,Yes,2,Graduate,No,3089,2412,141,120,0,Urban,Y
LP001778,Male,Yes,1,Graduate,No,3621,1640,128,360,1,Semiurban,Y
LP002348,Male,Yes,0,Graduate,No,5829,0,138,180,0,Rural,Y
LP001814,Male,Yes,2,Graduate,No,10832,0,106,120,1,Urban,Y
LP002314,Female,No,0,Not Graduate,No,1624,0,67,120,1,Rural,Y
LP001032,Male,No,0,Graduate,No,4904,0,132,120,1,Urban,Y
LP001565,Male,Yes,1,Graduate,No,2691,1328,110,180,1,Semiurban,N
LP002619,Male,Yes,0,Not Graduate,No,3945,1768,122,360,1,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,851,2529,93,360,0,Urban,N
LP002367,Female,No,1,Not Graduate,No,4915,0,80,360,0,Rural,N
LP001131,Male,Yes,0,Graduate,No,3423,2100,138,240,1,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,5871,1237,113,120,1,Rural,Y
LP002318,Female,No,1,Not Graduate,Yes,4150,0,66,240,1,Semiurban,N
LP001155,Female,Yes,0,Not Graduate,No,1623,1434,100,120,0,Semiurban,Y
LP001259,Male,Yes,1,Graduate,Yes,962,2888,117,120,0,Urban,N
LP001038,Male,Yes,0,Not Graduate,No,5351,0,140,180,0,Rural,N
LP001432,Male,Yes,2,Graduate,No,3163,0,87,360,0,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,1931,1083,119,120,0,Semiurban,Y
LP001565,Male,Yes,1,Graduate,No,3366,1210,108,360,0,Semiurban,N
LP002505,Male,Yes,0,Graduate,No,4519,2490,103,240,0,Urban,N
LP002407,Female,Yes,0,Not Graduate,Yes,5625,0,137,180,0,Rural,Y
LP002940,Male,No,0,Not Graduate,No,4534,0,103,360,0,Rural,Y
LP001836,Female,No,2,Graduate,No,4157,0,133,240,0,Urban,N
LP001319,Male,Yes,2,Not Graduate,No,3531,1933,84,120,1,Urban,Y
LP002841,Male,Yes,0,Graduate,No,2964,2253,118,360,0,Urban,N
LP002429,Male,Yes,1,Graduate,Yes,3492,1278,122,180,1,Rural,Y
LP002606,Female,No,0,Graduate,No,3063,0,85,180,0,Semiurban,Y
LP002586,Female,Yes,1,Graduate,No,3096,881,98,180,0,Semiurban,Y
LP001038,Male,Yes,0,Not Graduate,No,4513,0,151,240,1,Rural,N
LP002772,Male,No,0,Graduate,No,2755,1884,129,180,0,Rural,Y
LP002789,Male,Yes,0,Graduate,No,3420,4100,135,180,0,Rural,N
LP002277,Female,No,0,Graduate,No,3028,0,69,240,1,Urban,N
LP001334,Male,Yes,0,Not Graduate,No,4034,0,126,120,1,Semiurban,Y
LP002789,Male,Yes,0,Graduate,No,3806,3538,111,240,1,Rural,N
LP001813,Male,No,0,Graduate,Yes,6370,4599,113,360,1,Urban,N
LP002225,Male,Yes,2,Graduate,No,5825,0,143,360,0,Urban,Y
LP002659,Male,Yes,3+,Graduate,No,3928,3512,146,120,0,Rural,Y
LP001940,Male,Yes,2,Graduate,No,3229,1386,113,240,0,Urban,Y
LP001282,Male,Yes,0,Graduate,No,2554,1850,107,180,1,Semiurban,Y
LP001430,Female,No,0,Graduate,No,3693,0,45,360,0,Semiurban,Y
LP001790,Female,No,1,Graduate,No,3202,0,116,240,0,Rural,Y
LP001765,Male,Yes,1,Graduate,No,2519,2391,115,180,0,Semiurban,Y
LP002505,Male,Yes,0,Graduate,No,4356,1776,123,240,0,Urban,N
LP002459,Male,Yes,0,Graduate,No,4144,0,118,240,0,Urban,Y
LP001199,Male,Yes,2,Not Graduate,No,3394,2933,132,240,0,Urban,Y
LP001664,Male,No,0,Graduate,No,4304,0,130,180,0,Rural,Y
LP002175,Male,Yes,0,Graduate,No,5262,2528,124,180,1,Urban,Y
LP001146,Female,Yes,0,Graduate,No,2450,4252,98,240,1,Urban,N
LP001327,Female,Yes,0,Graduate,No,2432,2440,143,180,0,Semiurban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,2149,1622,99,360,0,Semiurban,Y
LP002097,Male,No,1,Graduate,No,4470,1538,128,360,0,Urban,Y
LP002874,Male,No,0,Graduate,No,3456,2771,114,120,0,Urban,Y
LP001726,Male,Yes,0,Graduate,No,3836,1888,138,180,1,Semiurban,Y
LP002051,Male,Yes,0,Graduate,No,2347,2190,129,180,0,Semiurban,Y
LP001030,Male,Yes,2,Graduate,No,1476,932,17,360,1,Urban,Y
LP001900,Male,Yes,1,Graduate,No,3099,1513,129,360,0,Semiurban,Y
LP001904,Male,Yes,0,Graduate,No,3491,1103,83,120,1,Urban,Y
LP001029,Male,No,0,Graduate,No,1914,2849,98,180,0,Rural,N
LP001206,Male,Yes,3+,Graduate,No,3566,0,95,180,0,Urban,Y
LP001245,Male,Yes,2,Not Graduate,Yes,1846,1950,102,240,1,Semiurban,Y
LP001030,Male,Yes,2,Graduate,No,1396,919,17,360,1,Urban,Y
LP002068,Male,No,0,Graduate,No,5433,0,119,180,1,Rural,Y
LP001720,Male,Yes,3+,Not Graduate,No,3628,1101,87,240,0,Semiurban,Y
LP001977,Male,Yes,1,Graduate,No,1544,1921,93,180,0,Urban,Y
LP001206,Male,Yes,3+,Graduate,No,2631,0,96,180,1,Urban,Y
LP001319,Male,Yes,2,Not Graduate,No,2343,1839,89,120,0,Urban,Y
LP001493,Male,Yes,2,Not Graduate,No,3918,1537,120,180,0,Rural,N
LP001086,Male,No,0,Not Graduate,No,1294,0,37,120,1,Urban,N
LP001325,Male,No,0,Not Graduate,No,3542,0,27,360,1,Semiurban,Y
LP001798,Male,Yes,2,Graduate,No,4817,4644,118,180,1,Rural,Y
LP002035,Male,Yes,2,Graduate,No,4040,0,102,240,0,Semiurban,Y
LP002297,Male,No,0,Graduate,No,2589,21476,107,240,0,Semiurban,Y
LP002911,Male,Yes,1,Graduate,No,2930,2048,133,180,0,Rural,N
LP002097,Male,No,1,Graduate,No,4146,1627,129,120,0,Urban,Y
LP002448,Male,Yes,0,Graduate,No,3469,1695,160,180,0,Rural,N
LP002369,Male,Yes,0,Graduate,No,3359,18,85,240,1,Rural,Y
LP002114,Female,No,0,Graduate,No,4267,0,66,120,0,Semiurban,Y
LP002494,Male,No,0,Graduate,No,5566,0,133,180,0,Rural,Y
LP001029,Male,No,0,Graduate,No,1761,2856,125,240,0,Rural,N
LP001636,Male,Yes,0,Graduate,No,4496,0,73,240,0,Semiurban,Y
LP001032,Male,No,0,Graduate,No,4950,0,125,120,1,Urban,Y
LP001316,Male,Yes,0,Graduate,No,2379,2981,128,180,0,Semiurban,Y
LP002219,Male,Yes,3+,Graduate,No,7549,5035,114,360,1,Rural,Y
LP002114,Female,No,0,Graduate,No,4313,0,73,360,1,Semiurban,Y
LP002345,Male,Yes,0,Graduate,No,1023,2560,132,360,0,Rural,Y
LP001507,Male,Yes,0,Graduate,No,2937,2517,122,360,1,Semiurban,Y
LP001322,Male,No,0,Graduate,No,4362,0,114,180,0,Semiurban,Y
LP001925,Female,No,0,Graduate,Yes,2638,1654,108,120,1,Semiurban,N
LP002345,Male,Yes,0,Graduate,No,1025,2773,112,180,0,Rural,Y
LP002768,Male,No,0,Not Graduate,No,3394,0,71,240,1,Semiurban,N
LP001205,Male,Yes,0,Graduate,No,2552,3550,123,360,1,Urban,Y
LP001155,Female,Yes,0,Not Graduate,No,2245,1797,79,180,1,Semiurban,Y
LP001316,Male,Yes,0,Graduate,No,2923,2356,118,120,1,Semiurban,Y
LP001792,Male,Yes,1,Graduate,No,2991,0,104,360,0,Semiurban,Y
LP002690,Male,No,0,Graduate,No,2451,0,62,180,1,Semiurban,Y
LP002841,Male,Yes,0,Graduate,No,2783,2431,108,360,0,Urban,N
LP001702,Male,No,0,Graduate,No,3392,0,139,180,0,Semiurban,N
LP002741,Female,Yes,1,Graduate,No,4029,2565,136,120,1,Semiurban,Y
LP002837,Male,Yes,3+,Graduate,No,3498,2350,137,360,1,Rural,N
LP002035,Male,Yes,2,Graduate,No,3392,0,125,240,1,Semiurban,Y
LP001790,Female,No,1,Graduate,No,2878,0,118,240,0,Rural,Y
LP001790,Female,No,1,Graduate,No,3633,0,107,360,0,Rural,Y
LP001385,Male,No,0,Graduate,No,6377,0,148,240,0,Urban,Y
LP001896,Male,Yes,2,Graduate,No,3332,0,83,180,0,Semiurban,Y
LP001491,Male,Yes,2,Graduate,Yes,2859,3754,74,120,1,Urban,Y
LP002151,Male,Yes,1,Graduate,No,3318,0,76,240,0,Urban,N
LP001248,Male,No,0,Graduate,No,3578,0,76,120,0,Semiurban,Y
LP002407,Female,Yes,0,Not Graduate,Yes,6582,0,136,360,0,Rural,Y
LP001112,Female,Yes,0,Graduate,No,3905,1614,144,120,0,Semiurban,Y
LP002187,Male,No,0,Graduate,No,2734,0,98,120,0,Semiurban,N
LP002792,Male,Yes,1,Graduate,No,5473,1125,23,360,0,Semiurban,Y
LP001068,Male,Yes,0,Graduate,No,2652,1708,131,180,1,Semiurban,Y
LP001319,Male,Yes,2,Not Graduate,No,3213,1729,78,360,1,Urban,Y
LP002116,Female,No,0,Graduate,No,2246,0,44,120,1,Rural,N
LP001068,Male,Yes,0,Graduate,No,2571,2338,125,120,1,Semiurban,Y
LP001032,Male,No,0,Graduate,No,4573,0,129,240,0,Urban,Y
LP001265,Female,No,0,Graduate,No,3919,0,113,180,1,Semiurban,Y
LP001279,Male,No,0,Graduate,No,2217,2458,140,180,1,Semiurban,Y
LP002370,Male,No,0,Not Graduate,No,2922,0,55,180,0,Urban,Y
LP002390,Male,No,0,Graduate,No,3832,0,79,180,1,Urban,Y
LP001924,Male,No,0,Graduate,No,3122,2987,87,360,0,Rural,Y
LP001884,Female,No,1,Graduate,No,2419,1515,77,360,0,Urban,Y
LP002472,Male,No,2,Graduate,No,4015,0,130,360,1,Rural,Y
LP001572,Male,Yes,0,Graduate,No,8282,0,81,180,1,Urban,Y
LP001807,Male,Yes,2,Graduate,Yes,5686,1348,118,360,0,Rural,Y
LP001228,Male,No,0,Not Graduate,No,3200,2254,126,180,1,Urban,N
LP001674,Male,Yes,1,Not Graduate,No,2288,2288,79,180,0,Semiurban,Y
LP001616,Male,Yes,1,Graduate,No,3598,0,111,120,1,Semiurban,Y
LP002002,Female,No,0,Graduate,No,2398,0,93,240,1,Semiurban,Y
LP001954,Female,Yes,1,Graduate,No,4923,0,152,240,1,Urban,Y
LP002407,Female,Yes,0,Not Graduate,Yes,7687,0,123,240,1,Rural,Y
LP001715,Male,Yes,3+,Not Graduate,Yes,5642,0,104,180,1,Rural,Y
LP002151,Male,Yes,1,Graduate,No,3728,0,58,120,0,Urban,N
LP001120,Male,No,0,Graduate,No,1560,1469,48,120,1,Urban,Y
LP002836,Male,No,0,Graduate,No,3097,0,77,240,0,Urban,Y
LP002587,Male,Yes,0,Not Graduate,No,2149,1789,98,180,0,Rural,Y
LP002244,Male,Yes,0,Graduate,No,1960,2530,150,180,1,Urban,Y
LP001636,Male,Yes,0,Graduate,No,4437,0,65,240,1,Semiurban,Y
LP002928,Male,Yes,0,Graduate,No,3327,2858,45,360,0,Semiurban,Y
LP002225,Male,Yes,2,Graduate,No,5387,0,129,240,1,Urban,Y
LP001532,Male,Yes,2,Not Graduate,No,2494,0,126,360,0,Rural,N
LP001565,Male,Yes,1,Graduate,No,3063,1389,120,240,0,Semiurban,N
LP001964,Male,Yes,0,Not Graduate,No,1480,2665,95,360,1,Urban,N
LP002116,Female,No,0,Graduate,No,2551,0,45,180,0,Rural,N
LP002142,Female,Yes,0,Graduate,Yes,5226,0,100,120,1,Rural,N
LP001894,Male,Yes,0,Graduate,No,2624,1889,154,180,0,Semiurban,Y
LP002716,Male,No,0,Not Graduate,No,6054,0,135,360,1,Semiurban,Y
LP002472,Male,No,2,Graduate,No,3898,0,148,240,0,Rural,Y
LP002777,Male,Yes,0,Graduate,No,2462,1908,107,360,0,Rural,Y
LP002068,Male,No,0,Graduate,No,5433,0,119,240,0,Rural,Y
LP002345,Male,Yes,0,Graduate,No,959,2552,113,240,1,Rural,Y
LP002097,Male,No,1,Graduate,No,4304,1848,109,120,0,Urban,Y
LP001914,Male,Yes,0,Graduate,No,3302,875,108,120,1,Semiurban,Y
LP002051,Male,Yes,0,Graduate,No,2370,2379,121,120,0,Semiurban,Y
LP002979,Male,Yes,3+,Graduate,No,4760,0,39,240,0,Rural,Y
LP001664,Male,No,0,Graduate,No,4515,0,131,240,0,Rural,Y
LP002398,Male,No,0,Graduate,No,1986,1732,42,360,1,Semiurban,Y
LP001641,Male,Yes,1,Graduate,Yes,2397,0,67,360,0,Rural,N
LP002894,Female,Yes,0,Graduate,No,2997,0,35,240,0,Semiurban,Y
LP001473,Male,No,0,Graduate,No,2005,1772,71,240,0,Urban,Y
LP001743,Male,Yes,2,Graduate,No,4626,1925,106,120,1,Semiurban,Y
LP001493,Male,Yes,2,Not Graduate,No,3952,1640,141,240,1,Rural,N
LP001924,Male,No,0,Graduate,No,3008,3054,109,120,1,Rural,Y
LP001841,Male,No,0,Not Graduate,Yes,2486,2225,108,360,0,Rural,Y
LP002519,Male,Yes,3+,Graduate,No,4658,0,106,120,0,Semiurban,Y
LP001384,Male,Yes,3+,Not Graduate,No,2039,779,103,180,1,Semiurban,Y
LP001750,Male,Yes,0,Graduate,No,6627,0,128,240,0,Semiurban,Y
LP002142,Female,Yes,0,Graduate,Yes,5500,0,105,180,1,Rural,N
LP001279,Male,No,0,Graduate,No,2779,2256,131,120,0,Semiurban,Y
LP002370,Male,No,0,Not Graduate,No,2922,0,55,360,0,Urban,Y
LP002840,Female,No,0,Graduate,No,2673,0,9,360,0,Urban,N
LP001319,Male,Yes,2,Not Graduate,No,3190,1677,73,180,0,Urban,Y
LP001578,Male,Yes,0,Graduate,No,2212,3298,129,240,0,Rural,Y
LP002068,Male,No,0,Graduate,No,5668,0,114,180,1,Rural,Y
LP001144,Male,Yes,0,Graduate,No,5743,0,134,360,0,Urban,Y
LP002603,Female,No,0,Graduate,No,619,3600,117,120,1,Rural,Y
LP001744,Male,No,0,Graduate,No,3264,2997,119,360,1,Semiurban,Y
LP001603,Male,Yes,0,Not Graduate,Yes,4173,733,88,180,1,Semiurban,N
LP001653,Male,No,0,Not Graduate,No,4588,0,48,360,0,Rural,Y
LP001482,Male,Yes,0,Graduate,Yes,3597,0,26,360,1,Semiurban,Y
LP001157,Female,No,0,Graduate,No,2759,0,108,120,1,Semiurban,Y
LP002366,Male,Yes,0,Graduate,No,3124,4624,134,360,1,Rural,Y
LP002670,Female,Yes,2,Graduate,No,1923,1494,121,120,1,Semiurban,Y
LP001478,Male,No,0,Graduate,No,2718,0,70,240,1,Semiurban,Y
LP001073,Male,Yes,2,Not Graduate,No,4736,1216,120,240,1,Urban,Y
LP001222,Female,No,0,Graduate,No,4511,0,112,180,1,Semiurban,N
LP002453,Male,No,0,Graduate,Yes,6293,0,84,360,1,Semiurban,Y
LP002087,Female,No,0,Graduate,No,2356,0,69,240,0,Urban,Y
LP001385,Male,No,0,Graduate,No,5235,0,137,240,0,Urban,Y
LP002390,Male,No,0,Graduate,No,3750,0,100,180,1,Urban,Y
LP002544,Male,Yes,1,Not Graduate,No,2141,2704,120,180,0,Rural,Y
LP001164,Female,No,0,Graduate,No,3867,0,136,180,0,Semiurban,N
LP001743,Male,Yes,2,Graduate,No,3789,1498,117,180,0,Semiurban,Y
LP001849,Male,No,0,Not Graduate,No,6500,0,142,240,1,Rural,N
LP001138,Male,Yes,1,Graduate,No,6862,0,42,360,0,Urban,Y
LP001112,Female,Yes,0,Graduate,No,4170,1512,138,240,0,Semiurban,Y
LP002453,Male,No,0,Graduate,Yes,7602,0,79,180,1,Semiurban,Y
LP002347,Male,Yes,0,Graduate,No,3128,1577,148,240,1,Semiurban,Y
LP002429,Male,Yes,1,Graduate,Yes,3075,1525,139,120,0,Rural,Y
LP002606,Female,No,0,Graduate,No,3274,0,91,180,1,Semiurban,Y
LP002789,Male,Yes,0,Graduate,No,3947,3806,131,120,0,Rural,N
LP002837,Male,Yes,3+,Graduate,No,2969,2517,123,360,0,Rural,N
LP002517,Male,Yes,1,Not Graduate,No,2656,1388,131,120,1,Rural,N
LP001248,Male,No,0,Graduate,No,3499,0,92,240,1,Semiurban,Y
LP001896,Male,Yes,2,Graduate,No,3699,0,84,360,1,Semiurban,Y
LP002051,Male,Yes,0,Graduate,No,2285,1660,125,120,1,Semiurban,Y
LP001119,Male,No,0,Graduate,No,3782,0,72,360,0,Urban,N
LP002586,Female,Yes,1,Graduate,No,3984,996,110,360,1,Semiurban,Y
LP001653,Male,No,0,Not Graduate,No,4760,0,51,360,0,Rural,Y
LP001560,Male,Yes,0,Not Graduate,No,1871,1179,83,240,0,Semiurban,Y
LP002500,Male,Yes,3+,Not Graduate,No,3079,1678,60,360,0,Urban,N
LP001726,Male,Yes,0,Graduate,No,3836,1888,138,360,0,Semiurban,Y
LP001925,Female,No,0,Graduate,Yes,2809,1865,124,240,1,Semiurban,N
LP002287,Female,No,0,Graduate,No,1275,1851,87,360,1,Semiurban,N
LP001047,Male,Yes,0,Not Graduate,No,2709,2085,120,360,0,Semiurban,N
LP001849,Male,No,0,Not Graduate,No,5796,0,110,180,1,Rural,N
LP002979,Male,Yes,3+,Graduate,No,3593,0,42,360,1,Rural,Y
LP001131,Male,Yes,0,Graduate,No,4247,2125,119,240,0,Semiurban,Y
LP001560,Male,Yes,0,Not Graduate,No,1700,1102,79,360,1,Semiurban,Y
LP001367,Male,Yes,1,Graduate,No,3378,1058,95,360,1,Urban,Y
LP001798,Male,Yes,2,Graduate,No,5437,5077,122,360,0,Rural,Y
LP001282,Male,Yes,0,Graduate,No,2270,2185,106,240,0,Semiurban,Y
LP001807,Male,Yes,2,Graduate,Yes,7319,1420,118,360,0,Rural,Y
LP002936,Male,Yes,0,Graduate,No,3895,2853,131,120,0,Rural,Y
LP001316,Male,Yes,0,Graduate,No,2654,2903,134,120,0,Semiurban,Y
LP002224,Male,No,0,Graduate,No,3008,0,65,180,1,Urban,N
LP002369,Male,Yes,0,Graduate,No,2920,16,87,240,1,Rural,Y
LP002234,Male,No,0,Graduate,Yes,7550,0,113,240,1,Urban,Y
LP002585,Male,Yes,0,Graduate,No,3399,2094,116,360,1,Rural,N
LP001248,Male,No,0,Graduate,No,4031,0,90,120,0,Semiurban,Y
LP002690,Male,No,0,Graduate,No,2541,0,68,240,1,Semiurban,Y
LP002493,Male,No,0,Graduate,No,3195,0,113,180,1,Semiurban,N
LP002053,Male,Yes,3+,Graduate,No,4720,219,127,360,0,Semiurban,Y
LP001095,Male,No,0,Graduate,No,3108,0,80,120,0,Urban,N
LP001259,Male,Yes,1,Graduate,Yes,1007,2682,99,240,0,Urban,N
LP002917,Female,No,0,Not Graduate,No,1864,0,62,240,1,Semiurban,Y
LP002836,Male,No,0,Graduate,No,3380,0,72,120,1,Urban,Y
LP001199,Male,Yes,2,Not Graduate,No,3810,3267,126,120,0,Urban,Y
LP002308,Male,Yes,0,Not Graduate,No,2370,2496,138,240,0,Urban,Y
LP002308,Male,Yes,0,Not Graduate,No,1867,2349,122,180,1,Urban,Y
LP001807,Male,Yes,2,Graduate,Yes,6795,1216,127,240,0,Rural,Y
LP002606,Female,No,0,Graduate,No,3089,0,100,360,1,Semiurban,Y
LP002250,Male,Yes,0,Graduate,No,4314,0,140,360,1,Rural,Y
LP001255,Male,No,0,Graduate,No,3307,0,137,360,0,Urban,N
LP002772,Male,No,0,Graduate,No,2851,1837,153,180,1,Rural,Y
LP002407,Female,Yes,0,Not Graduate,Yes,7186,0,130,240,1,Rural,Y
LP001116,Male,No,0,Not Graduate,No,4258,1684,130,240,1,Semiurban,Y
LP001489,Female,Yes,0,Graduate,No,3318,0,90,360,0,Rural,N
LP001925,Female,No,0,Graduate,Yes,2606,1530,84,120,1,Semiurban,N
LP001900,Male,Yes,1,Graduate,No,2624,2082,131,120,1,Semiurban,Y
LP001800,Male,Yes,1,Not Graduate,No,2316,1727,118,120,1,Urban,N
LP002940,Male,No,0,Not Graduate,No,3020,0,105,360,1,Rural,Y
LP001578,Male,Yes,0,Graduate,No,2814,3276,123,240,0,Rural,Y
LP002143,Female,Yes,0,Graduate,No,2112,429,115,360,0,Semiurban,Y
LP002224,Male,No,0,Graduate,No,3171,0,70,360,1,Urban,N
